,datetime,PRCP,SNOW,TMAX,TMIN,TAVG,ride_count
3284,2015-04-08,0.0,0.0,45.0,37.0,,72023
3285,2015-04-08,0.01,0.0,43.0,36.0,,72023
3286,2015-04-08,0.0,0.0,44.0,42.0,,72023
3287,2015-04-08,0.13,0.0,49.0,39.0,,72023
3288,2015-04-08,0.01,0.0,47.0,37.0,,72023
3289,2015-04-08,0.0,0.0,45.0,38.0,,72023
3290,2015-04-09,0.0,0.0,44.0,38.0,40.0,77520
3291,2015-04-09,0.02,0.0,44.0,37.0,,77520
3292,2015-04-09,0.0,0.0,43.0,35.0,,77520
3293,2015-04-09,0.01,0.0,44.0,37.0,39.0,77520
3294,2015-04-09,0.02,0.0,45.0,36.0,,77520
3295,2015-04-09,0.02,0.0,43.0,38.0,40.0,77520
3296,2015-04-09,0.0,0.0,44.0,36.0,,77520
3297,2015-04-09,0.03,0.0,43.0,35.0,,77520
3298,2015-04-09,0.0,0.0,42.0,38.0,,77520
3299,2015-04-09,0.0,0.0,43.0,37.0,,77520
3300,2015-04-09,0.01,0.0,43.0,36.0,,77520
3301,2015-04-09,0.01,0.0,45.0,38.0,,77520
3302,2015-04-09,0.02,0.0,44.0,37.0,,77520
3303,2015-04-10,0.15,0.0,43.0,37.0,,81439
3304,2015-04-10,0.09,0.0,57.0,40.0,,81439
3305,2015-04-10,0.17,0.0,56.0,39.0,,81439
3306,2015-04-10,0.07,0.0,54.0,37.0,,81439
3307,2015-04-10,0.13,0.0,53.0,38.0,,81439
3308,2015-04-10,0.17,0.0,44.0,38.0,,81439
3309,2015-04-10,0.19,0.0,58.0,40.0,44.0,81439
3310,2015-04-10,0.15,0.0,43.0,38.0,,81439
3311,2015-04-10,0.15,0.0,42.0,35.0,,81439
3312,2015-04-10,0.05,0.0,54.0,40.0,,81439
3313,2015-04-10,0.21,0.0,55.0,39.0,,81439
3314,2015-04-10,0.19,0.0,57.0,40.0,45.0,81439
3315,2015-04-10,0.24,0.0,57.0,39.0,43.0,81439
3316,2015-04-11,0.0,0.0,61.0,45.0,56.0,82547
3317,2015-04-11,0.0,0.0,58.0,42.0,,82547
3318,2015-04-11,0.0,0.0,61.0,45.0,56.0,82547
3319,2015-04-11,0.01,0.0,54.0,40.0,,82547
3320,2015-04-11,0.0,0.0,58.0,37.0,,82547
3321,2015-04-11,0.0,0.0,57.0,42.0,,82547
3322,2015-04-11,0.0,0.0,54.0,41.0,,82547
3323,2015-04-11,0.01,0.0,58.0,40.0,,82547
3324,2015-04-11,0.0,0.0,57.0,44.0,,82547
3325,2015-04-11,0.0,0.0,56.0,39.0,,82547
3326,2015-04-11,0.01,0.0,56.0,40.0,,82547
3327,2015-04-11,0.0,0.0,57.0,45.0,55.0,82547
3328,2015-04-11,0.02,0.0,51.0,38.0,,82547
3329,2015-04-12,0.0,0.0,67.0,34.0,,67726
3330,2015-04-12,0.0,0.0,56.0,39.0,,67726
3331,2015-04-12,0.0,0.0,66.0,43.0,,67726
3332,2015-04-12,0.0,0.0,68.0,32.0,,67726
3333,2015-04-12,0.0,0.0,65.0,43.0,,67726
3334,2015-04-12,0.0,0.0,65.0,44.0,51.0,67726
3335,2015-04-12,0.0,0.0,60.0,36.0,,67726
3336,2015-04-12,0.0,0.0,54.0,37.0,,67726
3337,2015-04-12,0.0,0.0,61.0,43.0,51.0,67726
3338,2015-04-12,0.0,0.0,68.0,40.0,52.0,67726
3339,2015-04-12,0.0,0.0,69.0,33.0,,67726
3340,2015-04-12,0.0,0.0,54.0,34.0,,67726
3341,2015-04-12,0.0,0.0,66.0,32.0,,67726
3342,2015-04-13,0.0,0.0,73.0,40.0,,56655
3343,2015-04-13,0.0,0.0,66.0,40.0,,56655
3344,2015-04-13,0.0,0.0,65.0,38.0,,56655
3345,2015-04-13,0.0,0.0,73.0,39.0,,56655
3346,2015-04-13,0.0,0.0,68.0,40.0,,56655
3347,2015-04-13,0.0,0.0,71.0,45.0,57.0,56655
3348,2015-04-13,0.0,0.0,68.0,38.0,,56655
3349,2015-04-13,0.0,0.0,65.0,47.0,56.0,56655
3350,2015-04-13,0.0,0.0,62.0,37.0,,56655
3351,2015-04-13,0.0,0.0,80.0,36.0,,56655
3352,2015-04-13,0.0,0.0,62.0,43.0,51.0,56655
3353,2015-04-13,0.0,0.0,68.0,50.0,,56655
3354,2015-04-13,0.0,0.0,66.0,37.0,,56655
3355,2015-04-14,0.0,0.0,61.0,55.0,,63393
3356,2015-04-14,0.0,0.0,75.0,43.0,,63393
3357,2015-04-14,0.01,0.0,65.0,50.0,,63393
3358,2015-04-14,0.0,0.0,66.0,45.0,,63393
3359,2015-04-14,0.01,0.0,65.0,55.0,,63393
3360,2015-04-14,0.0,0.0,66.0,49.0,,63393
3361,2015-04-14,0.0,0.0,66.0,53.0,,63393
3362,2015-04-14,0.02,0.0,75.0,43.0,,63393
3363,2015-04-14,0.0,0.0,65.0,57.0,62.0,63393
3364,2015-04-14,0.0,0.0,65.0,53.0,59.0,63393
3365,2015-04-14,0.0,0.0,66.0,45.0,,63393
3366,2015-04-14,0.0,0.0,65.0,49.0,,63393
3367,2015-04-14,0.04,0.0,66.0,50.0,56.0,63393
3368,2015-04-15,0.0,0.0,65.0,48.0,,66534
3369,2015-04-15,0.0,0.0,68.0,44.0,,66534
3370,2015-04-15,0.0,0.0,72.0,49.0,,66534
3371,2015-04-15,0.0,0.0,70.0,51.0,59.0,66534
3372,2015-04-15,0.0,0.0,65.0,41.0,,66534
3373,2015-04-15,0.0,0.0,73.0,50.0,62.0,66534
3374,2015-04-15,0.0,0.0,66.0,49.0,,66534
3375,2015-04-15,0.0,0.0,72.0,51.0,,66534
3376,2015-04-15,0.0,0.0,69.0,49.0,,66534
3377,2015-04-15,0.0,0.0,72.0,50.0,60.0,66534
3378,2015-04-15,0.0,0.0,64.0,51.0,,66534
3379,2015-04-15,0.0,0.0,71.0,47.0,,66534
3380,2015-04-15,0.0,0.0,71.0,48.0,,66534
3381,2015-04-16,0.0,0.0,67.0,43.0,,78808
3382,2015-04-16,0.0,0.0,70.0,41.0,,78808
3383,2015-04-16,0.0,0.0,58.0,47.0,,78808
3384,2015-04-16,0.0,0.0,72.0,40.0,,78808
3385,2015-04-16,0.0,0.0,60.0,48.0,57.0,78808
3386,2015-04-16,0.0,0.0,66.0,47.0,,78808
3387,2015-04-16,0.0,0.0,62.0,47.0,56.0,78808
3388,2015-04-16,0.0,0.0,67.0,44.0,,78808
3389,2015-04-16,0.0,0.0,62.0,40.0,,78808
3390,2015-04-16,0.0,0.0,59.0,47.0,56.0,78808
3391,2015-04-16,0.0,0.0,64.0,52.0,,78808
3392,2015-04-16,0.0,0.0,62.0,46.0,,78808
3393,2015-04-16,0.0,0.0,72.0,49.0,,78808
3394,2015-04-17,0.0,0.0,77.0,50.0,,83855
3395,2015-04-17,0.09,0.0,62.0,50.0,,83855
3396,2015-04-17,0.08,0.0,64.0,45.0,,83855
3397,2015-04-17,0.09,0.0,65.0,41.0,,83855
3398,2015-04-17,0.06,0.0,72.0,53.0,,83855
3399,2015-04-17,0.06,0.0,61.0,44.0,,83855
3400,2015-04-17,0.11,0.0,69.0,52.0,56.0,83855
3401,2015-04-17,0.1,0.0,67.0,51.0,,83855
3402,2015-04-17,0.07,0.0,73.0,54.0,59.0,83855
3403,2015-04-17,0.08,0.0,71.0,55.0,,83855
3404,2015-04-17,0.09,0.0,73.0,54.0,,83855
3405,2015-04-17,0.17,0.0,69.0,50.0,,83855
3406,2015-04-17,0.08,0.0,71.0,55.0,60.0,83855
3407,2015-04-18,0.0,0.0,75.0,48.0,,94196
3408,2015-04-18,0.0,0.0,72.0,52.0,,94196
3409,2015-04-18,0.0,0.0,81.0,45.0,,94196
3410,2015-04-18,0.01,0.0,71.0,52.0,,94196
3411,2015-04-18,0.0,0.0,81.0,46.0,,94196
3412,2015-04-18,0.0,0.0,82.0,53.0,68.0,94196
3413,2015-04-18,0.0,0.0,79.0,54.0,66.0,94196
3414,2015-04-18,0.0,0.0,77.0,45.0,,94196
3415,2015-04-18,0.0,0.0,70.0,48.0,,94196
3416,2015-04-18,0.0,0.0,79.0,47.0,,94196
3417,2015-04-18,0.0,0.0,73.0,51.0,62.0,94196
3418,2015-04-18,0.0,0.0,80.0,59.0,,94196
3419,2015-04-18,0.0,0.0,81.0,47.0,,94196
3420,2015-04-19,0.0,0.0,79.0,47.0,,78107
3421,2015-04-19,0.0,0.0,62.0,46.0,,78107
3422,2015-04-19,0.0,0.0,59.0,44.0,,78107
3423,2015-04-19,0.0,0.0,63.0,45.0,,78107
3424,2015-04-19,0.0,0.0,64.0,48.0,,78107
3425,2015-04-19,0.0,0.0,80.0,51.0,,78107
3426,2015-04-19,0.0,0.0,62.0,47.0,,78107
3427,2015-04-19,0.0,0.0,62.0,47.0,58.0,78107
3428,2015-04-19,0.0,0.0,62.0,47.0,,78107
3429,2015-04-19,0.0,0.0,58.0,45.0,,78107
3430,2015-04-19,0.0,0.0,62.0,47.0,56.0,78107
3431,2015-04-19,0.0,0.0,79.0,44.0,,78107
3432,2015-04-19,0.0,0.0,61.0,47.0,58.0,78107
3433,2015-04-20,1.37,0.0,57.0,46.0,,78076
3434,2015-04-20,0.47,0.0,55.0,46.0,,78076
3435,2015-04-20,1.51,0.0,60.0,46.0,,78076
3436,2015-04-20,0.87,0.0,58.0,47.0,51.0,78076
3437,2015-04-20,0.0,0.0,60.0,44.0,,78076
3438,2015-04-20,2.0,0.0,57.0,45.0,,78076
3439,2015-04-20,2.31,0.0,54.0,43.0,,78076
3440,2015-04-20,0.07,0.0,66.0,45.0,,78076
3441,2015-04-20,2.08,0.0,58.0,45.0,,78076
3442,2015-04-20,0.94,0.0,59.0,48.0,53.0,78076
3443,2015-04-20,0.18,0.0,62.0,47.0,,78076
3444,2015-04-20,0.03,0.0,64.0,47.0,,78076
3445,2015-04-20,0.95,0.0,59.0,45.0,51.0,78076
3446,2015-04-21,0.85,0.0,56.0,49.0,,68712
3447,2015-04-21,1.63,0.0,57.0,45.0,,68712
3448,2015-04-21,2.07,0.0,58.0,48.0,,68712
3449,2015-04-21,0.2,0.0,65.0,52.0,,68712
3450,2015-04-21,0.19,0.0,65.0,46.0,,68712
3451,2015-04-21,0.23,0.0,67.0,52.0,57.0,68712
3452,2015-04-21,0.17,0.0,68.0,50.0,,68712
3453,2015-04-21,0.21,0.0,68.0,52.0,59.0,68712
3454,2015-04-21,1.47,0.0,58.0,47.0,,68712
3455,2015-04-21,0.12,0.0,66.0,51.0,,68712
3456,2015-04-21,0.06,0.0,67.0,50.0,58.0,68712
3457,2015-04-21,0.19,0.0,65.0,46.0,,68712
3458,2015-04-21,0.25,0.0,68.0,54.0,,68712
3459,2015-04-22,0.04,0.0,70.0,40.0,,82124
3460,2015-04-22,0.03,0.0,65.0,41.0,,82124
3461,2015-04-22,0.05,0.0,69.0,48.0,,82124
3462,2015-04-22,0.01,0.0,66.0,41.0,,82124
3463,2015-04-22,0.0,0.0,67.0,48.0,,82124
3464,2015-04-22,0.07,0.0,66.0,40.0,,82124
3465,2015-04-22,0.19,0.0,63.0,46.0,55.0,82124
3466,2015-04-22,0.03,0.0,70.0,43.0,,82124
3467,2015-04-22,0.06,0.0,73.0,46.0,58.0,82124
3468,2015-04-22,0.1,0.0,67.0,48.0,59.0,82124
3469,2015-04-22,0.21,0.0,64.0,42.0,,82124
3470,2015-04-22,0.0,0.0,70.0,37.0,,82124
3471,2015-04-22,0.06,0.0,66.0,47.0,,82124
3472,2015-04-23,0.1,0.0,72.0,41.0,,92110
3473,2015-04-23,0.0,0.0,51.0,40.0,,92110
3474,2015-04-23,0.08,0.0,70.0,39.0,,92110
3475,2015-04-23,0.0,0.0,54.0,38.0,,92110
3476,2015-04-23,0.0,0.0,53.0,40.0,47.0,92110
3477,2015-04-23,0.06,0.0,71.0,39.0,,92110
3478,2015-04-23,0.01,0.0,48.0,38.0,,92110
3479,2015-04-23,0.0,0.0,54.0,42.0,48.0,92110
3480,2015-04-23,0.3,0.0,65.0,39.0,,92110
3481,2015-04-23,0.0,0.0,50.0,42.0,47.0,92110
3482,2015-04-23,0.0,0.0,52.0,41.0,,92110
3483,2015-04-23,0.0,0.0,50.0,38.0,,92110
3484,2015-04-23,0.0,0.0,51.0,39.0,,92110
3485,2015-04-24,0.0,0.0,56.0,38.0,,99688
3486,2015-04-24,0.0,0.0,45.0,35.0,,99688
3487,2015-04-24,0.0,0.0,52.0,39.0,,99688
3488,2015-04-24,0.0,0.0,51.0,37.0,,99688
3489,2015-04-24,0.0,0.0,50.0,37.0,,99688
3490,2015-04-24,0.0,0.0,52.0,39.0,44.0,99688
3491,2015-04-24,0.0,0.0,55.0,39.0,44.0,99688
3492,2015-04-24,0.0,0.0,50.0,38.0,,99688
3493,2015-04-24,0.0,0.0,50.0,37.0,,99688
3494,2015-04-24,0.0,0.0,50.0,39.0,43.0,99688
3495,2015-04-24,0.0,0.0,49.0,37.0,,99688
3496,2015-04-24,0.0,0.0,52.0,38.0,,99688
3497,2015-04-24,0.0,0.0,48.0,37.0,,99688
3498,2015-04-25,0.0,0.0,59.0,41.0,,106270
3499,2015-04-25,0.0,0.0,58.0,34.0,,106270
3500,2015-04-25,0.0,0.0,60.0,39.0,46.0,106270
3501,2015-04-25,0.0,0.0,62.0,38.0,,106270
3502,2015-04-25,0.0,0.0,52.0,31.0,,106270
3503,2015-04-25,0.0,0.0,61.0,33.0,,106270
3504,2015-04-25,0.0,0.0,60.0,35.0,,106270
3505,2015-04-25,0.0,0.0,59.0,35.0,,106270
3506,2015-04-25,0.0,0.0,62.0,36.0,47.0,106270
3507,2015-04-25,0.0,0.0,60.0,33.0,,106270
3508,2015-04-25,0.0,0.0,59.0,39.0,46.0,106270
3509,2015-04-25,0.0,0.0,49.0,32.0,,106270
3510,2015-04-25,0.0,0.0,46.0,35.0,,106270
3511,2015-04-26,0.0,0.0,61.0,45.0,52.0,88673
3512,2015-04-26,0.0,0.0,62.0,43.0,,88673
3513,2015-04-26,0.0,0.0,58.0,40.0,,88673
3514,2015-04-26,0.0,0.0,59.0,40.0,,88673
3515,2015-04-26,0.0,0.0,62.0,57.0,,88673
3516,2015-04-26,0.0,0.0,63.0,37.0,,88673
3517,2015-04-26,0.0,0.0,61.0,38.0,,88673
3518,2015-04-26,0.0,0.0,64.0,46.0,,88673
3519,2015-04-26,0.0,0.0,63.0,43.0,54.0,88673
3520,2015-04-26,0.0,0.0,61.0,42.0,,88673
3521,2015-04-26,0.0,0.0,60.0,36.0,,88673
3522,2015-04-26,0.0,0.0,59.0,43.0,51.0,88673
3523,2015-04-26,0.0,0.0,56.0,34.0,,88673
3524,2015-04-27,0.0,0.0,62.0,45.0,,64783
3525,2015-04-27,0.0,0.0,61.0,40.0,,64783
3526,2015-04-27,0.0,0.0,60.0,42.0,,64783
3527,2015-04-27,0.0,0.0,63.0,49.0,55.0,64783
3528,2015-04-27,0.0,0.0,60.0,49.0,54.0,64783
3529,2015-04-27,0.0,0.0,62.0,49.0,,64783
3530,2015-04-27,0.0,0.0,61.0,40.0,,64783
3531,2015-04-27,0.0,0.0,57.0,41.0,,64783
3532,2015-04-27,0.0,0.0,61.0,48.0,,64783
3533,2015-04-27,0.0,0.0,64.0,46.0,55.0,64783
3534,2015-04-27,0.0,0.0,62.0,32.0,,64783
3535,2015-04-27,0.0,0.0,62.0,48.0,,64783
3536,2015-04-27,0.0,0.0,59.0,46.0,,64783
3537,2015-04-28,0.0,0.0,61.0,47.0,,68863
3538,2015-04-28,0.0,0.0,62.0,48.0,,68863
3539,2015-04-28,0.0,0.0,73.0,49.0,59.0,68863
3540,2015-04-28,0.0,0.0,67.0,47.0,,68863
3541,2015-04-28,0.0,0.0,71.0,51.0,58.0,68863
3542,2015-04-28,0.0,0.0,70.0,47.0,,68863
3543,2015-04-28,0.0,0.0,68.0,49.0,,68863
3544,2015-04-28,0.0,0.0,71.0,50.0,,68863
3545,2015-04-28,0.0,0.0,60.0,47.0,,68863
3546,2015-04-28,0.0,0.0,71.0,48.0,,68863
3547,2015-04-28,0.0,0.0,68.0,48.0,,68863
3548,2015-04-28,0.0,0.0,72.0,51.0,57.0,68863
3549,2015-04-28,0.0,0.0,60.0,47.0,,68863
3550,2015-04-29,0.0,0.0,78.0,50.0,,75940
3551,2015-04-29,0.0,0.0,75.0,49.0,,75940
3552,2015-04-29,0.0,0.0,72.0,44.0,,75940
3553,2015-04-29,0.0,0.0,77.0,47.0,,75940
3554,2015-04-29,0.0,0.0,78.0,50.0,66.0,75940
3555,2015-04-29,0.0,0.0,77.0,50.0,63.0,75940
3556,2015-04-29,0.0,0.0,77.0,49.0,,75940
3557,2015-04-29,0.0,0.0,80.0,50.0,,75940
3558,2015-04-29,0.0,0.0,74.0,46.0,,75940
3559,2015-04-29,0.0,0.0,66.0,48.0,,75940
3560,2015-04-29,0.0,0.0,70.0,52.0,,75940
3561,2015-04-29,0.0,0.0,76.0,48.0,64.0,75940
3562,2015-04-29,0.0,0.0,71.0,49.0,,75940
3563,2015-04-30,0.0,0.0,63.0,48.0,55.0,84330
3564,2015-04-30,0.0,0.0,76.0,43.0,,84330
3565,2015-04-30,0.0,0.0,77.0,47.0,,84330
3566,2015-04-30,0.0,0.0,64.0,47.0,52.0,84330
3567,2015-04-30,0.0,0.0,75.0,45.0,,84330
3568,2015-04-30,0.0,0.0,60.0,46.0,,84330
3569,2015-04-30,0.0,0.0,63.0,47.0,56.0,84330
3570,2015-04-30,0.0,0.0,67.0,48.0,,84330
3571,2015-04-30,0.0,0.0,63.0,44.0,,84330
3572,2015-04-30,0.0,0.0,77.0,44.0,,84330
3573,2015-04-30,0.0,0.0,65.0,48.0,,84330
3574,2015-04-30,0.0,0.0,65.0,45.0,,84330
3575,2015-04-30,0.0,0.0,65.0,47.0,,84330
3576,2015-05-01,0.0,0.0,59.0,48.0,53.0,92329
3577,2015-05-01,0.0,0.0,65.0,48.0,,92329
3578,2015-05-01,0.0,0.0,69.0,46.0,,92329
3579,2015-05-01,0.0,0.0,56.0,47.0,51.0,92329
3580,2015-05-01,0.0,0.0,59.0,47.0,53.0,92329
3581,2015-05-01,0.0,0.0,63.0,44.0,,92329
3582,2015-05-01,0.0,0.0,56.0,46.0,,92329
3583,2015-05-01,0.0,0.0,65.0,46.0,,92329
3584,2015-05-01,0.0,0.0,63.0,49.0,,92329
3585,2015-05-01,0.0,0.0,65.0,47.0,,92329
3586,2015-05-01,0.0,0.0,66.0,44.0,,92329
3587,2015-05-01,0.0,0.0,60.0,43.0,,92329
3588,2015-05-01,0.0,0.0,66.0,49.0,,92329
3589,2015-05-02,0.0,0.0,70.0,46.0,54.0,104978
3590,2015-05-02,0.0,0.0,66.0,44.0,,104978
3591,2015-05-02,0.0,0.0,66.0,41.0,,104978
3592,2015-05-02,0.0,0.0,61.0,42.0,,104978
3593,2015-05-02,0.0,0.0,73.0,41.0,,104978
3594,2015-05-02,0.0,0.0,74.0,41.0,,104978
3595,2015-05-02,0.0,0.0,74.0,48.0,,104978
3596,2015-05-02,0.0,0.0,61.0,43.0,51.0,104978
3597,2015-05-02,0.0,0.0,73.0,44.0,,104978
3598,2015-05-02,0.0,0.0,61.0,41.0,,104978
3599,2015-05-02,0.0,0.0,60.0,41.0,,104978
3600,2015-05-02,0.0,0.0,69.0,48.0,54.0,104978
3601,2015-05-02,0.0,0.0,67.0,46.0,,104978
3602,2015-05-03,0.0,0.0,78.0,47.0,60.0,80300
3603,2015-05-03,0.0,0.0,78.0,40.0,,80300
3604,2015-05-03,0.0,0.0,80.0,51.0,,80300
3605,2015-05-03,0.0,0.0,66.0,44.0,,80300
3606,2015-05-03,0.0,0.0,67.0,46.0,55.0,80300
3607,2015-05-03,0.0,0.0,82.0,41.0,,80300
3608,2015-05-03,0.0,0.0,78.0,42.0,,80300
3609,2015-05-03,0.0,0.0,81.0,44.0,,80300
3610,2015-05-03,0.0,0.0,66.0,41.0,,80300
3611,2015-05-03,0.0,0.0,72.0,46.0,,80300
3612,2015-05-03,0.0,0.0,76.0,51.0,60.0,80300
3613,2015-05-03,0.0,0.0,70.0,40.0,,80300
3614,2015-05-03,0.0,0.0,78.0,42.0,,80300
3615,2015-05-04,0.0,0.0,78.0,51.0,,65447
3616,2015-05-04,0.0,0.0,82.0,54.0,67.0,65447
3617,2015-05-04,0.0,0.0,87.0,56.0,71.0,65447
3618,2015-05-04,0.0,0.0,85.0,47.0,,65447
3619,2015-05-04,0.0,0.0,88.0,52.0,,65447
3620,2015-05-04,0.0,0.0,85.0,57.0,,65447
3621,2015-05-04,0.0,0.0,81.0,48.0,,65447
3622,2015-05-04,0.0,0.0,92.0,44.0,,65447
3623,2015-05-04,0.0,0.0,81.0,48.0,,65447
3624,2015-05-04,0.0,0.0,74.0,48.0,,65447
3625,2015-05-04,0.0,0.0,74.0,50.0,61.0,65447
3626,2015-05-04,0.0,0.0,81.0,47.0,,65447
3627,2015-05-04,0.0,0.0,75.0,44.0,,65447
3628,2015-05-05,0.0,0.0,80.0,57.0,,76195
3629,2015-05-05,0.0,0.0,82.0,55.0,67.0,76195
3630,2015-05-05,0.0,0.0,81.0,64.0,73.0,76195
3631,2015-05-05,0.0,0.0,86.0,63.0,,76195
3632,2015-05-05,0.0,0.0,85.0,58.0,,76195
3633,2015-05-05,0.0,0.0,84.0,58.0,,76195
3634,2015-05-05,0.0,0.0,79.0,53.0,,76195
3635,2015-05-05,0.0,0.0,85.0,52.0,,76195
3636,2015-05-05,0.0,0.0,84.0,49.0,,76195
3637,2015-05-05,0.0,0.0,79.0,49.0,,76195
3638,2015-05-05,0.0,0.0,86.0,62.0,75.0,76195
3639,2015-05-05,0.0,0.0,85.0,66.0,,76195
3640,2015-05-05,0.0,0.0,93.0,58.0,,76195
3641,2015-05-06,0.0,0.0,68.0,51.0,,80447
3642,2015-05-06,0.0,0.0,68.0,64.0,,80447
3643,2015-05-06,0.01,0.0,68.0,52.0,,80447
3644,2015-05-06,0.0,0.0,86.0,65.0,,80447
3645,2015-05-06,0.01,0.0,68.0,44.0,,80447
3646,2015-05-06,0.0,0.0,83.0,59.0,,80447
3647,2015-05-06,0.0,0.0,70.0,55.0,,80447
3648,2015-05-06,0.0,0.0,83.0,57.0,,80447
3649,2015-05-06,0.0,0.0,69.0,58.0,65.0,80447
3650,2015-05-06,0.0,0.0,84.0,59.0,,80447
3651,2015-05-06,0.0,0.0,73.0,59.0,,80447
3652,2015-05-06,0.0,0.0,70.0,54.0,65.0,80447
3653,2015-05-06,0.0,0.0,71.0,57.0,69.0,80447
3654,2015-05-07,0.0,0.0,70.0,46.0,,87361
3655,2015-05-07,0.0,0.0,77.0,47.0,,87361
3656,2015-05-07,0.0,0.0,69.0,51.0,,87361
3657,2015-05-07,0.0,0.0,80.0,56.0,,87361
3658,2015-05-07,0.0,0.0,73.0,48.0,,87361
3659,2015-05-07,0.0,0.0,80.0,46.0,,87361
3660,2015-05-07,0.0,0.0,72.0,51.0,62.0,87361
3661,2015-05-07,0.0,0.0,70.0,53.0,,87361
3662,2015-05-07,0.0,0.0,70.0,47.0,,87361
3663,2015-05-07,0.0,0.0,76.0,52.0,65.0,87361
3664,2015-05-07,0.0,0.0,88.0,45.0,,87361
3665,2015-05-07,0.0,0.0,79.0,50.0,,87361
3666,2015-05-07,0.0,0.0,78.0,53.0,65.0,87361
3667,2015-05-08,0.0,0.0,72.0,53.0,60.0,90733
3668,2015-05-08,0.0,0.0,79.0,54.0,64.0,90733
3669,2015-05-08,0.0,0.0,80.0,53.0,,90733
3670,2015-05-08,0.0,0.0,82.0,53.0,,90733
3671,2015-05-08,0.0,0.0,81.0,54.0,67.0,90733
3672,2015-05-08,0.0,0.0,80.0,55.0,,90733
3673,2015-05-08,0.0,0.0,74.0,53.0,,90733
3674,2015-05-08,0.0,0.0,82.0,48.0,,90733
3675,2015-05-08,0.0,0.0,81.0,51.0,,90733
3676,2015-05-08,0.0,0.0,82.0,56.0,,90733
3677,2015-05-08,0.0,0.0,85.0,51.0,,90733
3678,2015-05-08,0.0,0.0,79.0,54.0,,90733
3679,2015-05-08,0.0,0.0,79.0,50.0,,90733
3680,2015-05-09,0.0,0.0,70.0,57.0,,98359
3681,2015-05-09,0.01,0.0,64.0,57.0,,98359
3682,2015-05-09,0.0,0.0,62.0,55.0,,98359
3683,2015-05-09,0.0,0.0,87.0,52.0,,98359
3684,2015-05-09,0.0,0.0,82.0,58.0,,98359
3685,2015-05-09,0.0,0.0,68.0,55.0,,98359
3686,2015-05-09,0.01,0.0,64.0,53.0,58.0,98359
3687,2015-05-09,0.0,0.0,81.0,54.0,,98359
3688,2015-05-09,0.0,0.0,70.0,57.0,,98359
3689,2015-05-09,0.0,0.0,67.0,58.0,63.0,98359
3690,2015-05-09,0.0,0.0,72.0,56.0,,98359
3691,2015-05-09,0.02,0.0,64.0,58.0,61.0,98359
3692,2015-05-09,0.0,0.0,66.0,53.0,,98359
3693,2015-05-10,0.0,0.0,82.0,57.0,66.0,80146
3694,2015-05-10,0.0,0.0,76.0,59.0,,80146
3695,2015-05-10,0.0,0.0,74.0,58.0,64.0,80146
3696,2015-05-10,0.0,0.0,84.0,61.0,,80146
3697,2015-05-10,0.0,0.0,85.0,61.0,,80146
3698,2015-05-10,0.0,0.0,85.0,61.0,,80146
3699,2015-05-10,0.0,0.0,70.0,58.0,,80146
3700,2015-05-10,0.02,0.0,80.0,59.0,,80146
3701,2015-05-10,0.02,0.0,73.0,59.0,,80146
3702,2015-05-10,0.0,0.0,88.0,59.0,69.0,80146
3703,2015-05-10,0.0,0.0,64.0,56.0,,80146
3704,2015-05-10,0.01,0.0,84.0,58.0,,80146
3705,2015-05-10,0.0,0.0,83.0,61.0,,80146
3706,2015-05-11,0.0,0.0,83.0,67.0,74.0,70310
3707,2015-05-11,0.03,0.0,86.0,67.0,,70310
3708,2015-05-11,0.0,0.0,80.0,59.0,,70310
3709,2015-05-11,0.17,0.0,85.0,66.0,76.0,70310
3710,2015-05-11,0.0,0.0,84.0,63.0,,70310
3711,2015-05-11,0.0,0.0,77.0,62.0,68.0,70310
3712,2015-05-11,0.0,0.0,84.0,63.0,,70310
3713,2015-05-11,0.0,0.0,84.0,70.0,,70310
3714,2015-05-11,0.0,0.0,82.0,63.0,,70310
3715,2015-05-11,0.0,0.0,83.0,62.0,,70310
3716,2015-05-11,0.0,0.0,77.0,63.0,,70310
3717,2015-05-11,0.0,0.0,86.0,68.0,,70310
3718,2015-05-11,0.0,0.0,85.0,68.0,,70310
3719,2015-05-12,0.0,0.0,85.0,64.0,,78437
3720,2015-05-12,0.0,0.0,87.0,63.0,75.0,78437
3721,2015-05-12,0.0,0.0,87.0,63.0,75.0,78437
3722,2015-05-12,0.0,0.0,86.0,64.0,,78437
3723,2015-05-12,0.13,0.0,86.0,64.0,,78437
3724,2015-05-12,0.01,0.0,87.0,65.0,73.0,78437
3725,2015-05-12,0.02,0.0,85.0,67.0,,78437
3726,2015-05-12,0.0,0.0,84.0,60.0,,78437
3727,2015-05-12,0.0,0.0,86.0,62.0,,78437
3728,2015-05-12,0.04,0.0,86.0,64.0,,78437
3729,2015-05-12,0.0,0.0,89.0,64.0,,78437
3730,2015-05-12,0.0,0.0,85.0,61.0,,78437
3731,2015-05-12,0.0,0.0,80.0,64.0,,78437
3732,2015-05-13,0.0,0.0,73.0,53.0,66.0,84937
3733,2015-05-13,0.0,0.0,71.0,54.0,,84937
3734,2015-05-13,0.0,0.0,86.0,57.0,,84937
3735,2015-05-13,0.0,0.0,70.0,53.0,,84937
3736,2015-05-13,0.0,0.0,85.0,53.0,,84937
3737,2015-05-13,0.0,0.0,67.0,54.0,65.0,84937
3738,2015-05-13,0.0,0.0,84.0,55.0,,84937
